"CNES";UF;IBGE;"NOME";"LOGRADOURO";"BAIRRO";LATITUDE;LONGITUDE
"6309372";"29";"292330";"USF DO POV DA GAMELEIRA";"FAZ GAMELEIRA";"ZONA RURAL";"-12.0501412347";"-38,6763000397"
"6309712";"21";"210540";"UNIDADE BASICA DE SAUDE JOSE REYNALDO SANTOS DOS REIS";"RUA HENRIQUE FRAZAO";"RODOVIARIA";"-3.4042848";"-44,3480079"
"6310141";"27";"270670";"EMULTI SENHOR DOS POBRES";"AV FRANCISCO GUERRA";"SENHOR DO BOMFIM";"-10.253906";"-36,569254"
"6310257";"21";"210510";"UBS DE MUTIRAO";"RUA PRINCIPAL";"MUTIRAO";"-2.7686787";"-44,0579578"
"6310737";"15";"150613";"UNIDADE DE SAUDE DA FAMILIA V";"AV ARAGUAIA";"ALTO PARANA";;
"6310745";"15";"150613";"UNIDADE DE SAUDE DA FAMILIA VI";"AV ARAGUAIA";"ALTO PARANA";;
"6310834";"50";"500110";"ESTRATEGIA DE SAUDE DA FAMILIA CIPOLANDIA";"RUA JOAO V DO NASCIMENTO";"CIPOLANDIA CENTRO";"-20.1288045";"-55,3958149"
"6311083";"33";"330480";"CENTRO MATERNO INFANTIL ALTAIR HENTZY";"RUA FREI VITORIO";"CENTRO";;
"6311644";"31";"313800";"UBS II MANOEL JOSE DA COSTA";"RUA GETULIO VARGAS";"CENTRO";"-21.3618324438";"-42,4810516834"
"6311814";"52";"520880";"UBS ANTONIA PEREIRA GOMES";"RUA 10 ESQUINA COM A RUA 11";"JARDIM REGINA";"-16.4976532313";"-49,4191431999"
"6312543";"24";"240140";"UNIDADE BASICA DE SAUDE CENTRO";"RUA JOAO FERNANDES FREIRE";"CENTRO";"-6.375967";"-35,003631"
"6312586";"32";"320503";"UNIDADE BASICA DE SAUDE DE RICHIMOND";"RODOVIA JORGE FERES";"RICHIMOND";"-20.6684445207";"-40,9587478638"
"6312640";"31";"312410";"ESMERALDAS UBS MARIA NELCINHA DO NASCIMENTO GOMES";"RUA VITAL BRASIL";"RECREIO DO RETIRO";"-19.8175623";"-44,1527382"
"6312659";"42";"421250";"UNIDADE BASICA DE SAUDE PRAIA GRANDE";"AV SAO JOAO";"PRAIA GRANDE";;
"6312675";"31";"312410";"UNIDADE BASICA DE SAUDE DE MANGA";"RUA AGENOR MOREIRA";"MANGA";"-19.68566";"-44,17421"
"6312888";"25";"251620";"EQUIPE MULTIPROFISSIONAL COMPLEMENTAR I";"RUA CONEGO JOSE VIANA";"ESTACAO";"-6.7612775304";"-38,2311137372"
"6313175";"52";"520170";"UNIDADE DE SAUDE DA FAMILIA PSF 306";"RUA OSVALDO DE ASSIS PIMENTEL";"SETOR ARAGUAIA";"-15.8970266347";"-52,2476774454"
"6315356";"50";"500110";"ESTRATEGIA DE SAUDE DA FAMILIA SAO PEDRO";"RUA PROJETADA 01";"VILA SAO PEDRO";"-20.4445673";"-55,7926373"
"6315372";"43";"430160";"UNIDADE NOVA INVERNO GAUCHO AMBUL DE DOENCAS RESPIRATORIAS";"GOMES CARNEIRO";"CENTRO";;
"6316395";"35";"352100";"UBS ORLANDO FERREIRA";"RUA EDSON SARTORELLI";"JARDIM VITORINO";"-23.3507271911";"-47,6844406128"
"6316425";"32";"320160";"UNIDADE DE SAUDE DA FAMILIA DO CENTRO";"RUA BENONIMO FALCAO";"CENTRO";"-18.592796";"-39,732126"
"6316212";"26";"260030";"PSF NOVO AGRESTE ANDRELINA TENORIO DE BARROS";"RUA VEREADOR BARBOSA VERAS";"NOVO AGRESTE";"-8.4615388";"-35,9433605"
"6316719";"31";"313110";"UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA EQUIPE SOL";"RUA GETULIO VARGAS";"CENTRO";"-18.7329401";"-44,3641594"
"6316727";"31";"313110";"UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA EQUIPE ESTRELA";"RUA GETULIO VARGAS";"CENTRO";"-18.73415";"-44,36032"
"6316751";"23";"230880";"UNIDADE BASICA DE SAUDE DA FAMILIA SEDE I";"RODOVIA CE 364";"VILA NOVA";"-3.4679723444";"-40,6839179993"
"6317057";"31";"314410";"PSF BELA VISTA";"RUA JOAO DRACENA DA SILVEIRA";"BREJO ALEGRE";"-21.3749195";"-46,5262814"
"6317073";"25";"251610";"NUCLEO DE ASSISTENCIA A SAUDE DE SOLEDADE";"RUA JOSE CHAGAS DE BRITO";"CENTRO";"-7.0578339561";"-36,3652044621"
"6317138";"24";"241310";"UBS ALTO DA LIBERDADE";"AV GOVERNADOR JOSE AGRIPINO";"CENTRO";"-6.039373";"-35,685928"
"6317650";"35";"354260";"USF ALAY CORREA REGISTRO";"RUA JOSE GROSSI FILHO";"CENTRO";"-24.4901216121";"-47,845877409"
"6317677";"35";"354260";"USF RIBEIROPOLIS REGISTRO";"TEITI KOKI";"VILA ALVORADA";"-24.5017953";"-47,8398691"
"6317685";"35";"354260";"USF ARAPONGAL OESTE REGISTRO";"PRACA ECOPARK";"ARAPONGAL";"-24.4599436121";"-47,8206431866"
"6317723";"33";"330370";"PSF GLORIA";"ESTRADA DE MATOZINHOS";"WERNECK";;
"6317928";"31";"310900";"UNIDADE DE SAUDE DA FAMILIA MARINHOS";"RUA HUM";"MARINHOS";"-20.0955764";"-44,1341595"
"6318096";"31";"314890";"PSF DR OMAR FERREIRA DA COSTA";"RUA NOVA";"CENTRO";"-20.3408079";"-45,2734588"
"6318134";"31";"317090";"UBS SOLIDARIEDADE";"AVENIDA VARZELANDIA";"ZONA RURAL";"-15.7016723409";"-44,0280747414"
"6318312";"15";"150178";"P S F BAIRRO SANTA CATARINA";"RUA PASTOR OLIVEIRA";"SANTA CATARINA";"-3.7776063885";"-49,576239937"
"6318355";"26";"260825";"ESF AGEU FERREIRA DE MELO";"SITIO FAMA";"RURAL";"-8.78543";"-36,4327"
"6318428";"21";"210860";"UNIDADE BASICA DE SAUDE DO PURAO GRANDE";"POVOADO PURAO GRANDE";"ZONA RURAL";"-2.7049787197";"-45,2380943298"
"6318436";"21";"210860";"UNIDADE BASICA DE SAUDE DO PIRINA";"POVOADO PIRINA";"ZONA RURAL";"-2.3006739136";"-45,048494339"
"6318487";"26";"260030";"PSF THERESA MARIA DA CONCEICAO";"RUA HELENO ALEXANDRE DA SILVA";"ZEZINHO MACIEL";"-8.4517088";"-35,9552078"
"6318681";"43";"431720";"UNIDADE DE SAUDE PRISIONAL DE SANTA ROSA";"RUA IRMA GILBERTA";"AGRICOLA";"-27.8841494686";"-54,488786459"
"6319246";"21";"210800";"UNIDADE BASICA DE SAUDE ALEXANDRE CAMAPUM FILHO DUCA";"PASTOS BONS";"FAZENDINHA";"-6.6116363252";"-44,0732969261"
"6319254";"21";"210800";"UNIDADE BASICA DE SAUDE LUZIA FERREIRA MOTA";"AVENIDA JOAO PESSOA";"CENTRO";"-6.5985273";"-44,0893236"
"6319262";"21";"210800";"UNIDADE BASICA DE SAUDE FELIX ALVES DE ARAUJO";"AVENIDA DOMINGOS SERTAO";"POEIRAO II";"-6.6085011547";"-44,0933573897"
"6319270";"21";"210800";"UNIDADE BASICA DE SAUDE MIGUEL PEREIRA DINIZ";"POVOADO LAGOA DO BOI";"SAO SEBASTIAO";"-6.6192827471";"-44,1106448615"
"6319300";"52";"521975";"DIRETORIA DE CONTROLE DE VETORES FUNASA";"QUADRA 21 LOTE";"PARQUE SANTO ANTONIO";"-15.9347212";"-48,2967048"
"6319424";"25";"250110";"JOSE PAULINO DA SILVA ESF VII";"SANTA RITA";"ZONA URBANA";"-6.96709";"-35,7024"
"6319769";"31";"316940";"UNIDADE SAUDE FAMILIA DR PAULO NOGUEIRA DE RESENDE";"ZONA RURAL";"ZONA RURAL";"-21.3963598627";"-45,6469166279"
"6319882";"41";"410845";"UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA REGINA ZUCONELL";"RUA SAO PEDRO APOSTOLO";"CENTRO";"-25.7369629443";"-52,1189796925"
"6319963";"29";"292130";"PSF SAUDE E RECONHECIMENTO";"AVENIDA JOAO LEAL SALES";"CENTRO";"-12.89";"-39,859"
"6320015";"25";"251620";"EQUIPE MULTIPROFISSIONAL COMPLEMENTAR II";"RUA CONEGO JOSE VIANA";"ESTACAO";"-6.7631526332";"-38,2307703769"
"6320139";"21";"211280";"UBS BAIXA DO CAPIM";"BAIXA DO CAPIM";"BAIXA DO CAPIM";"-3.2088579844";"-44,9963407206"
"6320155";"25";"250933";"CENTRO DE SAUDE DE MATINHAS";"AV GOVERNADOR ANTONIO MARIZ";"CENTRO";;
"6320422";"31";"315350";"ESF VIDA E SAUDE";"RUA CELLY MATOS ELLER";"ENCOSTA DO SOL";"-20.4289934751";"-41,9564437866"
"6321089";"29";"290130";"UNIDADE DE SAUDE DA FAMILIA FORCA DA UNIAO";"POVOADO ASSENTAMENTO MOCAMBO";"ZONA RURAL";"-12.9044751358";"-41,2357449532"
"6322530";"35";"353980";"UBS JOAO JOSE ANDERE JARDIM PINHEIRO";"RUA AGUA VERMELHA";"JD PINHEIRO";"-23.5424552133";"-46,3420886475"
"6322581";"35";"353980";"UBS EDVALDO LUPETTIS KEMEL";"RUA FLORIANOPOLIS";"CIDADE KEMEL";"-23.5161206687";"-46,3617918936"
"6322646";"35";"353980";"USF JD SAO JOSE";"RUA ESTADO DO ESPIRITO SANTO";"JD IVONE";"-23.5459106195";"-46,3512969017"
"6322670";"35";"353980";"UBS SEBASTIAO ARRECIGNELLI JARDIM JULIETA IVONETE";"RUA COROADOS";"JARDIM IVONETE";"-23.5235935717";"-46,368222134"
"6322689";"31";"314800";"AMBULATORIO DE SAUDE MENTAL";"RUA DONA LUIZA";"LAGOA GRANDE";;
"6322697";"32";"320030";"ESF CAJA";"RUA ERNANI BONACOSSA";"JARDIM DO CAJA";"-20.6406760105";"-40,7480227947"
"6322719";"35";"353980";"UBS DR MURILO MENDES SOARES VILA JULIA";"RUA DOUTOR SIQUEIRA CAMPOS";"VILA JULIA";"-23.523363";"-46,34916"
"6322727";"32";"320030";"COVID 19";"RUA THOMAS COELHO";"CENTRO";"-20.6351337485";"-40,7492780685"
"6322816";"35";"353980";"CASA DO ADOLESCENTE";"RUA FRANCISCO ROMERO RAMOS";"JARDIM MEDINA";;
"6323014";"41";"412200";"UBS INVERNADA";"INVERNADA";"ZONA RURAL";"-25.775088";"-50,6865646"
"6323057";"31";"312770";"CENTRO SOCIO EDUCATIVO DE GOVERNADOR VALADARES";"RUA SOLDADO EDSON VELOSO";"SANTOS DUMONT";"-18.850939478";"-41,9489765167"
"6323138";"51";"510035";"USF ADELIA REZENDE AZEVEDO";"AV MOISES DORNELES MONTIEL";"MAE MARIA";"-11.666652637";"-51,3776922226"
"6323308";"31";"316553";"SARZEDO UBS JULIAO EIMAR FERREIRA";"RUA HELIO MAGALHAES HENRIQUES";"CENTRAL PARK";"-20.038898";"-44,142729"
"6323510";"31";"313030";"PSF JOSE COUTINHO FILHO";"RUA 313";"CUNHAS";"-20.2532516775";"-45,7803994417"
"6323936";"31";"315160";"UBS DR ALDO SOARES DE SOUSA";"RUA 10";"VILA RESIDENCIAL DE";"-20.816963";"-48,427026"
"6324355";"15";"150220";"CENTRO DE TESTAGEM E ACONSELHAMENTO SAE";"PASSAGEM FELIPE SILVA";"CENTRO";"-1.1943119056";"-47,1731686592"
"6324754";"41";"411170";"UNIDADE DE ATENCAO PRIMARIA A SAUDE DA FAMILIA";"AVENIDA TIRADENTES";"CENTRO";"-23.7519804602";"-50,0761127472"
"6324983";"27";"270400";"CENTRO DE SAUDE JUNQUEIRO";"RUA JUSCELINO KUBITSCHEK";"CENTRO";"-9.925";"-36,476"
"6325300";"15";"150630";"UNIDADE DE SAUDE DA FAMILIA LAURO SOUZA";"RODOVIA DO BACABAL";"TARTARUGAO";"-0.7623877";"-48,527356"
"6325637";"50";"500190";"UNIDADE PRISIONAL MASCULINA DE BATAGUASSU";"RUA ANAURILANDIA";"CENTRO";"-21.71918";"-52,41957"
"6325459";"15";"150390";"UNIDADE SAUDE DA FAMILIA ANDRINA PEREIRA GOMES BEM LONGE";"COMUNIDADE BEM LONGE";"ZONA RURAL";"-2.3209992444";"-55,9798049927"
"6325831";"23";"230890";"UBS DA BELA VISTA";"LOCALIDADE DE BELA VISTA";"ZONA RURAL";"-3.3266434666";"-40,0025939941"
"6326331";"52";"522185";"UNIDADE DE SAUDE DA FAMILIA ESPLANADA V";"QD 08 LOTE 41 AREA ESPECIAL";"PARQUE ESPLANADA V";"-16.1066";"-47,97284"
"6326420";"29";"290240";"USF EDMILSON COSTA CARNEIRO";"RUA HUGO CASTELO BRANCO";"ACM";"-14.317438115";"-39,3275141716"
"6326463";"24";"241255";"POSTO DE SAUDE DOURADOS";"RUA DOS DOURADOS";"CENTRO";"-5.125824";"-35,632643"
"6326552";"42";"420850";"ESF RIO BONITO";"RODOVIA SC 350";"RIO BONITO";"-27.5471464212";"-49,4619512558"
"6326749";"41";"410290";"UNIDADE BASICA DE SAUDE LIBERA ROSSONI";"AVENIDA BENTO MUNHOZ DA ROCHA NETTO";"SAO VICENTE";"-26.1664255313";"-51,5546858311"
"6326803";"50";"500790";"EQUIPE DE ESF MOVEL";"PARANA";"CENTRO";"-20.7422785";"-55,1117622"
"6327109";"31";"316730";"UNIDADE BASICA DE SAUDE JOSE GROSSI NETO";"RUA JUVERCINO COELHO";"CENTRO";"-21.158979";"-43,214914"
"6328636";"25";"250157";"EQUIPE MULTIPROFISSIONAL";"RUA SANTA ANA";"CENTRO";"-7.522543558";"-36,0001373291"
"6328717";"31";"314465";"UBS LAGOA NOVA";"RUA JOSE ROCHA MATOS";"LAGOA NOVA";"-15.3251542214";"-41,7599585652"
"6328725";"31";"314465";"UBS BANANEIRA";"FAZENDA BANANEIRA";"ZONA RURAL";"-15.488521";"-41,63165"
"6328849";"29";"293280";"PSF MARIA NETA SILVA DOS SANTOS";"RUA CALMERINDO NOGUEIRA";"PONTE DE TABUA";"-12.0819391373";"-41,0939741135"
"6329071";"15";"150810";"P S F SANTA MONICA";"RUA NOSSA SENHORA DOS ANJOS";"SANTA MONICA";"-3.7814201";"-49,6832872"
"6329527";"35";"355030";"UBS JARDIM DAS PALMAS";"RUA CELSO RAMOS";"VILA ANDRADE";"-23.6254798526";"-46,7463329379"
"6329632";"31";"314330";"UNIDADE DE SAUDE DA FAMILIA VARGEM GRANDE";"RUA 15";"SAO GERALDO";"-16.6634352";"-43,8478747"
"6329675";"31";"314330";"ESFSBMII VARGEM GRANDE";"RUA 15";"CJ JOAQUIM COSTA";;
"6329705";"31";"314330";"UNIDADE DE SAUDE DA FAMILIA CHIQUINHO GUIMARAES";"RUA 10";"CHIQUINHO GUIMARAES";"-16.761016442";"-43,8766342255"
"6330193";"21";"211250";"USF DE SAO JOSE";"SAO JOSE";"SAO JOSE";"-2.7560537";"-42,2798718"
"6330215";"21";"211250";"USF DE CAJAZEIRAS";"POV CAJAZEIRAS";"POVOADO";"-2.76255";"-42,27455"
"6331793";"22";"220672";"UNIDADE BASICA DE SAUDE CLEMENTINO NETO";"RUA BECA VASCONCELOS";"CENTRO";"-5.3487411253";"-42,8191709518"
"6331807";"22";"220672";"UNIDADE BASICA DE SAUDE BOM JARDIM";"PI 130 ZONA RURAL";"ZONA RURAL";"-5.4246168392";"-42,9125976562"
"6331904";"31";"316870";"UNIDADE DE SAUDE MARIA RAIMUNDA PERGIGAO ANA RITA";"RUA POLONIA";"ANA RITA";"-19.5892951";"-42,6469242"
"6331920";"29";"293030";"UNIDADE BASICA DE SAUDE DA FAMILIA MAE JOANA";"AVENIDA 7 DE SETEMBRO";"SERRA DOURADINHA";"-12.7513776056";"-43,947930336"
"6332250";"15";"150085";"ESF SAO LUIZ";"RUA GOIAS";"SAO LUIZ";"-3.4551751";"-51,2094215"
"6332420";"35";"355030";"UBS BARRAGEM";"RUA DOIS";"BARRAGEM";"-22.6279449";"-47,1766802"
"6332439";"35";"355030";"UBS JARDIM DAS FONTES";"RUA MABEL NORMANDO";"JARDIM DAS FONTES";"-23.8678073391";"-46,7529171693"
"6332528";"35";"355030";"UBS VILA ROSCHEL";"RUA ALICE BASTIDE";"VILA ROSCHEL";"-23.8407853";"-46,7354125"
"6333192";"15";"150530";"UNIDADE BASICA DE SAUDE NOVA BETEL";"ESTRADA DO BEC KM12";"PLANALTO";"-1.6882169705";"-55,7961273193"
"6333206";"31";"316420";"USF RAUL SIMOES";"GIRATORIA 2";"NOVO HORIZONTE";"-16.37569";"-45,0792"
"6333540";"31";"310190";"CENTRO ODONTOLOGICO JOSE RUBENS REIS";"RUA BELO HORIZONTE";"CENTRO";;
"6333559";"29";"292405";"USF ANTONIO PEREIRA ADORNO";"PRACA RUI BARBOSA";"CENTRO";"-11.8344171754";"-39,6122199297"
"6334067";"26";"261160";"US 350 USF CORREGO DO EUCALIPTO";"RUA TEREZA CARNEIRO";"MACAXEIRA";"-8.0066925";"-34,9299141"
"6334571";"42";"421050";"ESTRATEGIA SAUDE DA FAMILIA NOVO BAIRRO";"RUA ANGELO PISSATTO";"NOVO BAIRRO";"-26.761";"-53,173"
"6334865";"29";"290395";"USF DE TABUA I";"DISTRITO TABUA";"ZONA RURAL";"-14.3555347676";"-40,5465888977"
"6334881";"35";"351860";"UBS JOANNA ELCY MANGOLINI DE LAURENTIZ DE GUARIBA";"RUA SANTA ERNESTINA";"COHAB I";"-21.3693460477";"-48,2204961777"
"6334946";"15";"150320";"USF COLINA E PICARREIRA";"RUA GERMANO MELO";"COLINA";"-1.128";"-47,618"
"6335616";"31";"313580";"UNIDADE BASICA DE SAUDE SANDRA FERREIRA DE SOUSA FIGUEIREDO";"RUA FREI QUERUBIM";"NOVA ESPERANCA";"-16.4393780792";"-41,0086369514"
"6335721";"31";"313580";"UNIDADE BASICA DE SAUDE DO VATICANO";"RUA ESMERALDA";"VATICANO";"-16.4342946351";"-41,0107183456"
"6336175";"35";"355430";"LAR DO ANCIAO DE TEODORO SAMPAIO";"PEDRO JOSE DOS PASSOS";"VILA MINAS GERAIS";"-22.531907";"-52,162819"
"6336388";"26";"260530";"UNIDADE DE SAUDE DA FAMILIA GONZAGAO";"AVENIDA JOSE ALVES DE ALENCAR";"GONZAGAO";"-7.51382";"-39,7093"
"6336396";"26";"260530";"UNIDADE DE SAUDE DA FAMILIA PAMONHA";"SITIO PAMONHA";"RURAL";"-7.51194";"-39,7239"
"6336736";"15";"150100";"USF MARIA DO CARMO BARBOSA SANTOS";"TRAV JOAO PAULO II";"CENTRO";"-3.605789";"-55,330967"
"6337074";"31";"310350";"UNIDADE BASICA DE SAUDE DA FAMILIA SANTA TEREZINHA II";"AVENIDA CORNELIA RODRIGUES DA CUNHA";"SANTIAGO";"-18.6281304";"-48,1917619"
"6338240";"23";"230523";"UNIDADE BASICA DE SAUDE DO DIADEMA";"RUA ORISVALDO SALVIANO";"PARQUE DIADEMA";"-4.08986";"-38,48691"
"6339166";"29";"292740";"USF PALESTINA";"RUA SARGENTO BONIFACIO";"PALESTINA";"-12.8692456";"-38,4165642"
"6339182";"29";"292740";"USF ANTONIO LAZZAROTTO";"AV AFRANIO PEIXOTO";"PLATAFORMA";"-12.8789406";"-38,4792874"
"6339255";"15";"150080";"UBS 28 DE AGOSTO";"RUA SAO FRANCISCO";"COQUEIRO";"-1.3460768611";"-48,4250628948"
"6339638";"42";"420910";"PENITENCIARIA INDUSTRIAL JUCEMAR CESCONETTO";"BOEHMERWALD";"PARQUE GUARANI";"-26.3630061";"-48,8289355"
"6339743";"26";"260110";"ESF ALTO BOA VISTA II";"AV PERIMETRAL";"ALTO DA BOA VISTA";"-7.571458047";"-40,4982447624"
"6339751";"26";"260110";"ESF VILA SANTA MARIA I";"RUA 02";"CENTRO";"-7.5670251";"-40,4834453"
"6340490";"26";"260880";"USF ELISETE PEIXOTO DA SILVA LIRA";"POVOADO OLHO D AGUA DOS POMBOS";"ZONA RURAL";"-8.6683093662";"-36,3588789044"
"6340504";"26";"260880";"USF ALEXANDRE CORREIA DE OLIVEIRA";"POVOADO IMACULADA";"RURAL";"-8.6800138292";"-36,2875427987"
"6340598";"26";"260600";"CTA COAS GARANHUNS";"RUA MATO GROSSO DO NORTE";"BOA VISTA";"-8.891";"-36,4931"
"6340806";"21";"210047";"UBS DE CENTRO II";"PRACA PADRE ANDRE";"CENTRO";"-3.668659";"-45,845455"
"6340814";"21";"210047";"UBS DE TRIZIDELA";"RUA RIO BRANCO";"TRIZIDELA";"-3.665309";"-45,855032"
"6340822";"21";"210047";"UBS DE MINEIRINHO II";"RUA CARAJAS";"POVOADO MINEIRINHO";"-3.703117";"-45,963819"
"6340830";"29";"291370";"UNIDADE DE SAUDE DA FAMILIA LAGOA SECA";"POV LAGOA SECA";"ZONA RURAL";"-11.813";"-38,355"
"6340946";"51";"510180";"PSF SENA MARQUES";"RUA BRASILIA ESQUINA COM RUA M DA GLORIA CARVALHO";"SAO JOAO";"-15.8966267917";"-52,2785845399"
"6341195";"43";"431060";"UNIDADE BASICA DE SAUDE CAFIFAS";"SEPE TIARAJU";"CAFIFAS";"-29.1450880479";"-56,5431260496"
"6341209";"43";"431060";"UNIDADE BASICA DE SAUDE CHACARA";"SANI SILVA";"CHACARA";"-29.1414456377";"-56,5488814615"
"6341365";"32";"320460";"ESF CENTENARIO PENHA SANTA TERESA ES";"RUA DARLY NERTY VELVLOET";"CENTRO";"-19.9354100454";"-40,5967783928"
"6341802";"26";"260500";"ESF DA GLORIA";"AVENIDA ETELVINO LINS";"CENTRO";"-8.613440127";"-35,9511709213"
"6341845";"26";"260500";"ESF CAIXA DAGUA";"RUA DR MIGUEL VIEIRA FERREIRA";"CENTRO";"-8.6163837879";"-35,9561491013"
"6341942";"29";"291330";"UNIDADE SAUDE DA FAMILIA DE LICURI";"POVOADO DE LICURI";"RURAL";"-11.7177968953";"-39,1552734375"
"6342493";"25";"250700";"UBSF VI JOAO RUFINO DE SOUSA";"RUA ARIOSLVALDO ALVES DE ALMEIDA";"VILA MOCO";"-7.310256";"-38,140273"
"6342507";"23";"230423";"UBS BRAZ FERREIRA DAS CHAGAS LAGOA DA CRUZ";"DISTRITO DE LAGOA DA CRUZ";"DISTRITO DE LAGOA DA";"-4.413570191";"-40,9071850777"
"6342736";"23";"230360";"UNIDADE BASICA DE SAUDE LAGOINHA";"RUA ANTONIO AMANCIO RODRIGUES";"VILA LAGOINHA";"-6.131";"-39,878"
"6342833";"31";"312710";"UNIDADE DE SAUDE CARLOS ALBERTO VIEIRA";"AV BRASILIA";"NOVO HORIZONTE";"-20.0172374";"-48,9226687"
"6342981";"35";"350790";"PRO MULHER DE BROTAS";"RUA AMILCAR SILVANI";"JARDIM TAQUARAL";"-22.2764562";"-48,1403986"
"6343066";"23";"230580";"UNIDADE BASICA DE SAUDE DE CANUDOS";"RUA FRANCISCO FELIX PEREIRA MARTINS";"CANUDOS";"-4.3219980888";"-40,7110190392"
"6343864";"50";"500830";"UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTELA";"RUA MANOEL FARIA DUQUE";"JARDIM MARISTELA";"-20.7535655966";"-51,6858673096"
"6343899";"25";"251600";"EMULTI DE SOLANEA";"RUA CIRILO DA COSTA MARANHAO";"CENTRO";"-6.7592453";"-35,6618383527"
"6344372";"26";"261090";"UNIDADE DE SAUDE DA FAMILA XUCURUS";"RUA PRAXEDES DIDIER";"XUCURUS";"-8.353589";"-36,697889"
"6344658";"26";"261000";"UBS SANTO ONOFRE III";"RUA DA LAVANDERIA";"SANTO ONOFRE";"-8.673846875";"-35,5875009298"
"6344941";"33";"330270";"NUCLEO DE APOIO A SAUDE DA FAMILIA DISTRITAL";"RUA 18";"SAO JOSE DE IMBASSAI";;
"6345425";"27";"270210";"UNIDADE BASICA DE SAUDE JOSE ADAMOR";"LOTEAMENTO MARIA LOUREIRO CAVALCANTE";"CENTRO";"-8.9089422916";"-35,7232046127"
"6346022";"21";"210237";"UNIDADE BASICA DE SAUDE ESF SAO JOSE DOS LOPES";"POV SAO JOSE DOS LOPES";"POV SAO JOSE DOS LOP";"-3.009116";"-44,011397"
"6346448";"29";"292975";"USF CABUCU";"RUA DO RECREIO";"CABUCU";"-12.8098678";"-38,7731577"
"6346510";"25";"251200";"UBSF LUIZ PAULINO DA COSTA";"SITIO CABECA DE BOI";"ZONA RURAL";"-7.0770011996";"-36,0611200333"
"6346839";"29";"290720";"ESF CESAR RIBEIRO DOS SANTOS BEM BOM";"POVOADO DE BEM BOM";"BEM BOM";"-9.6198278391";"-41,8008059263"
"6346928";"31";"314800";"USF JARDIM PANORAMICO DAGOBERTO DE SOUSA MARTINS";"JOAO JOSE ALEIXO";"SEBASTIAO AMORIM";"-18.5966700256";"-46,4935398102"
"6347177";"31";"315217";"ESF CENTRAL";"PRACA DOS ANDRADES";"CENTRO";"-16.7540231631";"-41,5077638626"
"6347525";"24";"240600";"UBS UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA DE FONTES";"SITIO BAIXA DO FOGO";"ZONA RURAL";"-6.3181990646";"-38,2813239098"
"6347762";"35";"350760";"ESF VILA MOTTA";"RUA CARVALHO MOTTA";"VILA MOTA";"-22.9479211863";"-46,5510034561"
"6347789";"35";"350760";"ESF HIPICA JAGUARI";"RUA SANTI JOANNI BAPTISTA";"RES HIPICA JAGUARI";"-22.9200123";"-46,5384108"
"6347878";"25";"250080";"EQUIPE MULTIPROFISSIONAL DA APS DE ARACAGI";"PEDRO BATISTA";"CENTRO";"-6.8516262685";"-35,3794094614"
"6348351";"31";"317000";"PSF GERACAO SAUDE";"RUA MONTES CLAROS";"CENTRO";"-16.2870636";"-44,7803832"
"6348602";"26";"260765";"COAS CTA CENTRO DE TESTAGEM E ACONSELHAMENTO";"RUA BORDADA";"CENTRO";"-7.4042603058";"-35,120909214"
"6348904";"35";"351550";"UBS DO TRABALHADOR RURAL GALDINO C BARBOSA FERNANDOPOLIS";"RUA RIO DE JANEIRO";"CENTRO";;
"6348947";"31";"312720";"ESTRATEGIA SAUDE DA FAMILIA DE FUNILANDIA";"RUA ANTONIO TORRES FERNANDES";"LAGOINHA";"-19.3832896851";"-44,0587484837"
"6349447";"21";"210675";"U B SAUDE DA FAMILIA SANTA CRUZ I";"RUA DA PRIMAVERA";"CENTRO";"-3.5605011337";"-44,5878368347"
"6349781";"42";"421870";"UBS VILA ESPERANCA DRA DIELLY CUNHA DE CARVALHO";"RUA JOAO FERNANDES LIMA";"HUMAITA DE CIMA";"-28.463024";"-49,016435"
"6349803";"42";"421870";"UBS MONTE CASTELO JOSE MARTINHO BRESSAN";"R JOSE BRESSAM";"MONTE CASTELO";"-28.502331";"-49,025335"
"6350437";"29";"291450";"CENTRO DE ATENDIMENTO COVID 19 IRARA";"RUA ALAN KARDEC";"CENTRO";"-12.05";"-38,767"
"6350593";"25";"250050";"UBSF V FLAVIO GOMES DE ARAUJO";"RUA SIMAO TADEU";"CENTRO";"-6.9511199";"-35,5500405"
"6350607";"25";"250050";"UBSF VI JOSE BORGES GONDIM";"RUA IRENE MARTINS";"CENTR0";"-6.9482187";"-35,5446954"
"6351972";"29";"291735";"UNIDADE DE SAUDE DA FAMILIA DONA MARTINHA";"RUA AGENOR RODRIGUES";"CENTRO";"-13.6164377334";"-44,4752311707"
"6352316";"32";"320332";"ESF CIDADE NOVA";"RUA MAJOR MONTEIRO CAMPOS";"CIDADE NOVA";"-21.0255855";"-40,8138599"
"6352383";"13";"130260";"USF L 05";"AVENIDA BATRUN";"TANCREDO NEVES";"-3.0546661139";"-59,9419849923"
"6352839";"31";"314630";"PSF DNER";"RUA MANOEL ROCHA";"DNER";"-17.0680063";"-41,479505"
